Time,ID,Grade,A,B,C,D,F,N
2020-03-12 12:01:46,001329,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:01:48,001330,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:03:06,001331,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:03:20,001332,A,0.69,0.26,0.03,0.00,0.00,0.01
2020-03-12 12:04:09,001333,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:04:13,001334,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:04:42,001335,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:04:46,001336,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:04:50,001337,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:04:52,001338,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:07:11,001339,N,0.07,0.00,0.00,0.00,0.00,0.93
2020-03-12 12:08:08,001340,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:08:20,001341,B,0.00,0.83,0.15,0.01,0.00,0.00
2020-03-12 12:08:22,001342,B,0.00,0.93,0.06,0.01,0.00,0.00
2020-03-12 12:08:26,001343,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:08:36,001344,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:08:40,001345,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:08:44,001346,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:09:12,001347,A,0.86,0.09,0.01,0.03,0.01,0.00
2020-03-12 12:09:53,001348,A,0.84,0.06,0.02,0.02,0.01,0.05
2020-03-12 12:09:57,001349,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:10:02,001350,A,0.94,0.05,0.01,0.00,0.00,0.00
2020-03-12 12:10:17,001351,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:10:47,001352,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:10:52,001353,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:11:02,001354,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:11:06,001355,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:11:09,001356,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:11:25,001357,A,0.70,0.01,0.00,0.00,0.00,0.28
2020-03-12 12:11:56,001358,B,0.00,0.53,0.47,0.00,0.00,0.00
2020-03-12 12:12:00,001359,A,0.73,0.15,0.04,0.00,0.00,0.09
2020-03-12 12:12:03,001360,A,0.65,0.31,0.03,0.00,0.00,0.00
2020-03-12 12:12:12,001361,C,0.01,0.27,0.53,0.18,0.00,0.00
2020-03-12 12:12:43,001362,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:12:46,001363,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:13:48,001364,C,0.00,0.04,0.88,0.07,0.00,0.00
2020-03-12 12:13:52,001365,A,0.59,0.40,0.01,0.00,0.00,0.01
2020-03-12 12:13:56,001366,B,0.06,0.71,0.22,0.01,0.00,0.00
2020-03-12 12:13:59,001367,A,0.94,0.06,0.00,0.00,0.00,0.00
2020-03-12 12:14:14,001368,A,0.98,0.01,0.00,0.00,0.00,0.00
2020-03-12 12:14:18,001369,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:14:37,001370,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:15:17,001371,N,0.16,0.00,0.00,0.00,0.00,0.83
2020-03-12 12:15:32,001372,C,0.00,0.19,0.78,0.02,0.00,0.00
2020-03-12 12:15:36,001373,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-12 12:15:41,001374,N,0.07,0.00,0.00,0.00,0.00,0.93
2020-03-12 12:15:45,001375,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:16:16,001376,B,0.20,0.64,0.13,0.03,0.00,0.00
2020-03-12 12:16:42,001377,A,0.91,0.08,0.01,0.00,0.00,0.00
2020-03-12 12:17:00,001378,C,0.00,0.27,0.71,0.02,0.00,0.00
2020-03-12 12:17:04,001379,N,0.03,0.00,0.00,0.00,0.00,0.97
2020-03-12 12:17:18,001380,N,0.01,0.00,0.00,0.00,0.00,0.98
2020-03-12 12:17:23,001381,C,0.01,0.40,0.59,0.00,0.00,0.00
2020-03-12 12:17:32,001382,A,0.97,0.03,0.00,0.00,0.00,0.00
2020-03-12 12:17:35,001383,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:17:38,001384,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:18:21,001385,A,0.97,0.03,0.00,0.00,0.00,0.00
2020-03-12 12:18:26,001386,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:19:58,001387,N,0.36,0.00,0.01,0.00,0.00,0.62
2020-03-12 12:20:02,001388,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:20:29,001389,C,0.14,0.34,0.50,0.02,0.00,0.01
2020-03-12 12:21:17,001390,N,0.05,0.00,0.00,0.00,0.00,0.95
2020-03-12 12:21:21,001391,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:21:30,001392,B,0.09,0.46,0.44,0.01,0.00,0.00
2020-03-12 12:23:04,001393,B,0.11,0.63,0.25,0.01,0.00,0.00
2020-03-12 12:24:12,001394,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:24:15,001395,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:24:52,001396,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:25:01,001397,C,0.00,0.05,0.95,0.00,0.00,0.00
2020-03-12 12:25:05,001398,N,0.03,0.00,0.00,0.00,0.00,0.97
2020-03-12 12:25:08,001399,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:25:59,001400,N,0.01,0.00,0.00,0.00,0.00,0.98
2020-03-12 12:26:08,001401,C,0.00,0.00,0.89,0.10,0.01,0.00
2020-03-12 12:26:27,001402,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:26:31,001403,A,0.87,0.12,0.00,0.00,0.00,0.00
2020-03-12 12:27:03,001404,A,0.93,0.03,0.01,0.00,0.00,0.03
2020-03-12 12:27:10,001405,N,0.01,0.00,0.00,0.00,0.00,0.98
2020-03-12 12:27:31,001406,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:28:14,001407,A,0.63,0.32,0.05,0.00,0.00,0.00
2020-03-12 12:28:25,001408,B,0.21,0.41,0.20,0.01,0.01,0.16
2020-03-12 12:28:28,001409,C,0.06,0.36,0.51,0.01,0.01,0.05
2020-03-12 12:28:31,001410,A,0.54,0.02,0.01,0.01,0.01,0.42
2020-03-12 12:30:01,001413,B,0.21,0.60,0.19,0.00,0.00,0.00
2020-03-12 12:30:16,001414,C,0.00,0.30,0.67,0.02,0.00,0.00
2020-03-12 12:30:41,001415,D,0.00,0.00,0.21,0.69,0.08,0.02
2020-03-12 12:30:53,001416,C,0.00,0.01,0.98,0.01,0.00,0.00
2020-03-12 12:31:56,001417,B,0.33,0.66,0.01,0.00,0.00,0.00
2020-03-12 12:32:35,001418,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:34:21,001419,B,0.02,0.87,0.10,0.00,0.00,0.00
2020-03-12 12:34:43,001420,B,0.05,0.84,0.10,0.00,0.00,0.00
2020-03-12 12:35:00,001421,C,0.00,0.26,0.74,0.00,0.00,0.00
2020-03-12 12:35:50,001422,A,0.85,0.08,0.06,0.00,0.00,0.00
2020-03-12 12:37:27,001423,A,0.90,0.04,0.04,0.00,0.00,0.00
2020-03-12 12:37:44,001424,D,0.00,0.00,0.40,0.46,0.13,0.00
2020-03-12 12:38:22,001425,B,0.23,0.75,0.02,0.00,0.00,0.00
2020-03-12 12:38:59,001426,A,0.97,0.02,0.00,0.00,0.00,0.00
2020-03-12 12:39:07,001427,A,0.85,0.07,0.02,0.00,0.00,0.05
2020-03-12 12:39:45,001428,B,0.00,0.64,0.36,0.00,0.00,0.00
2020-03-12 12:40:15,001429,C,0.00,0.08,0.92,0.00,0.00,0.00
2020-03-12 12:43:13,001430,B,0.16,0.72,0.11,0.01,0.00,0.00
2020-03-12 12:43:32,001431,A,0.70,0.25,0.05,0.00,0.00,0.00
2020-03-12 12:43:41,001432,B,0.00,0.68,0.31,0.01,0.00,0.00
2020-03-12 12:43:52,001433,B,0.04,0.45,0.30,0.21,0.01,0.00
2020-03-12 12:44:08,001434,B,0.24,0.73,0.03,0.00,0.00,0.00
2020-03-12 12:44:47,001435,C,0.00,0.04,0.92,0.04,0.00,0.00
2020-03-12 12:45:01,001436,D,0.00,0.00,0.09,0.86,0.05,0.00
2020-03-12 12:45:08,001437,D,0.00,0.00,0.26,0.73,0.01,0.00
2020-03-12 12:45:31,001438,B,0.01,0.58,0.33,0.07,0.01,0.00
2020-03-12 12:46:45,001439,B,0.23,0.62,0.11,0.03,0.00,0.00
2020-03-12 12:47:00,001440,B,0.02,0.68,0.29,0.01,0.00,0.00
2020-03-12 12:47:16,001441,C,0.00,0.17,0.82,0.01,0.00,0.00
2020-03-12 12:47:19,001442,C,0.00,0.00,0.64,0.34,0.02,0.00
2020-03-12 12:47:28,001443,C,0.00,0.00,0.92,0.08,0.01,0.00
2020-03-12 12:47:37,001444,A,0.59,0.15,0.05,0.02,0.01,0.19
2020-03-12 12:47:41,001445,A,0.67,0.18,0.02,0.00,0.00,0.12
2020-03-12 12:47:44,001446,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:47:54,001447,B,0.01,0.50,0.49,0.00,0.00,0.00
2020-03-12 12:48:27,001448,N,0.00,0.00,0.00,0.01,0.01,0.98
2020-03-12 12:48:51,001449,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:48:55,001450,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:50:03,001451,C,0.00,0.38,0.61,0.00,0.00,0.00
2020-03-12 12:50:09,001452,C,0.00,0.16,0.83,0.00,0.00,0.00
2020-03-12 12:50:22,001453,A,0.49,0.30,0.15,0.02,0.00,0.04
2020-03-12 12:50:27,001454,C,0.00,0.44,0.48,0.06,0.02,0.00
2020-03-12 12:50:35,001455,D,0.00,0.01,0.14,0.68,0.17,0.00
2020-03-12 12:50:42,001456,C,0.00,0.10,0.66,0.21,0.04,0.00
2020-03-12 12:50:53,001457,B,0.41,0.56,0.03,0.00,0.00,0.00
2020-03-12 12:51:05,001458,B,0.08,0.79,0.13,0.00,0.00,0.00
2020-03-12 12:51:47,001459,B,0.02,0.78,0.20,0.00,0.00,0.00
2020-03-12 12:52:20,001460,B,0.32,0.63,0.05,0.00,0.00,0.00
2020-03-12 12:52:38,001461,A,0.61,0.35,0.03,0.00,0.00,0.00
2020-03-12 12:53:11,001462,C,0.00,0.02,0.98,0.01,0.00,0.00
2020-03-12 12:53:23,001463,B,0.01,0.60,0.35,0.02,0.01,0.00
2020-03-12 12:53:31,001464,C,0.00,0.14,0.85,0.01,0.00,0.00
2020-03-12 12:54:52,001465,C,0.00,0.00,0.99,0.00,0.00,0.00
2020-03-12 12:55:02,001466,C,0.00,0.01,0.78,0.20,0.00,0.00
2020-03-12 12:55:09,001467,C,0.01,0.28,0.55,0.14,0.02,0.00
2020-03-12 12:55:26,001468,C,0.01,0.16,0.71,0.12,0.00,0.00
2020-03-12 12:55:37,001469,D,0.00,0.00,0.45,0.54,0.00,0.00
2020-03-12 12:58:24,001470,D,0.00,0.02,0.38,0.59,0.02,0.00
2020-03-12 12:58:32,001471,C,0.00,0.13,0.84,0.03,0.00,0.00
2020-03-12 13:00:28,001472,B,0.00,0.90,0.09,0.01,0.00,0.00
2020-03-12 13:00:34,001473,C,0.00,0.25,0.72,0.03,0.00,0.00
2020-03-12 13:00:41,001474,B,0.05,0.86,0.08,0.00,0.00,0.00
2020-03-12 13:01:20,001475,C,0.00,0.03,0.96,0.01,0.00,0.00
2020-03-12 13:01:29,001476,C,0.00,0.05,0.95,0.00,0.00,0.00
2020-03-12 13:02:09,001477,C,0.00,0.00,0.84,0.15,0.00,0.00
2020-03-12 13:02:17,001478,C,0.00,0.00,0.88,0.12,0.00,0.00
2020-03-12 13:03:19,001479,D,0.00,0.00,0.31,0.68,0.01,0.00
2020-03-12 13:03:52,001480,B,0.06,0.91,0.03,0.00,0.00,0.00
2020-03-12 13:03:55,001481,B,0.02,0.98,0.00,0.00,0.00,0.00
2020-03-12 13:04:07,001482,B,0.00,0.77,0.21,0.02,0.00,0.00
2020-03-12 13:04:15,001483,B,0.03,0.66,0.30,0.00,0.00,0.00
2020-03-12 13:04:17,001484,A,0.73,0.26,0.01,0.00,0.00,0.00
2020-03-12 13:04:45,001485,B,0.00,0.64,0.33,0.02,0.00,0.00
2020-03-12 13:11:58,001486,A,0.85,0.10,0.05,0.00,0.00,0.00
2020-03-12 13:13:58,001487,A,0.86,0.13,0.00,0.00,0.00,0.00
2020-03-12 13:16:07,001488,A,0.46,0.44,0.09,0.01,0.00,0.00
2020-03-12 13:17:19,001489,A,0.74,0.10,0.16,0.00,0.00,0.00
2020-03-12 13:18:15,001490,A,0.64,0.33,0.02,0.00,0.00,0.00
2020-03-12 13:19:51,001491,A,0.99,0.01,0.00,0.00,0.00,0.00
2020-03-12 13:20:07,001492,B,0.39,0.60,0.01,0.00,0.00,0.00
2020-03-12 13:22:21,001493,B,0.05,0.93,0.02,0.00,0.00,0.00
2020-03-12 13:22:25,001494,B,0.02,0.79,0.17,0.01,0.01,0.00
2020-03-12 13:22:40,001495,B,0.00,0.81,0.18,0.00,0.00,0.00
2020-03-12 13:23:05,001496,A,0.51,0.46,0.02,0.00,0.00,0.01
2020-03-12 13:23:17,001497,C,0.01,0.05,0.74,0.20,0.00,0.00
2020-03-12 13:27:25,001498,C,0.02,0.09,0.51,0.34,0.01,0.03
2020-03-12 13:27:30,001499,A,0.51,0.35,0.13,0.01,0.00,0.00
2020-03-12 13:27:37,001500,D,0.01,0.00,0.15,0.82,0.01,0.00
2020-03-12 13:36:33,001501,A,0.94,0.06,0.00,0.00,0.00,0.00
2020-03-12 13:36:48,001502,A,0.67,0.22,0.03,0.02,0.01,0.05
2020-03-12 13:37:07,001503,C,0.01,0.06,0.70,0.23,0.00,0.00
2020-03-12 13:37:29,001504,C,0.00,0.43,0.54,0.03,0.00,0.00
2020-03-12 13:37:33,001505,B,0.07,0.86,0.06,0.01,0.00,0.00
2020-03-12 13:39:08,001506,C,0.04,0.31,0.61,0.04,0.00,0.00
2020-03-12 13:41:21,001507,A,0.53,0.23,0.22,0.02,0.00,0.00
2020-03-12 13:42:53,001508,C,0.00,0.23,0.73,0.04,0.00,0.00
2020-03-12 13:47:49,001509,B,0.31,0.63,0.03,0.01,0.00,0.01
2020-03-12 13:50:53,001510,B,0.09,0.89,0.02,0.00,0.00,0.00
2020-03-12 13:51:07,001511,D,0.00,0.00,0.02,0.74,0.25,0.00
2020-03-12 13:52:02,001512,A,0.88,0.07,0.01,0.02,0.00,0.02
2020-03-12 13:54:20,001513,B,0.09,0.78,0.04,0.08,0.01,0.00
2020-03-12 13:58:15,001514,A,1.00,0.00,0.00,0.00,0.00,0.00
2020-03-12 14:04:41,001515,C,0.00,0.00,0.88,0.11,0.00,0.00
2020-03-12 14:05:17,001516,N,0.01,0.00,0.00,0.00,0.01,0.98
2020-03-12 14:05:20,001517,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 14:14:37,001518,C,0.00,0.00,0.55,0.45,0.00,0.00
2020-03-12 14:29:16,001519,C,0.00,0.03,0.95,0.00,0.00,0.02
2020-03-12 14:29:42,001520,C,0.00,0.01,0.98,0.01,0.00,0.00
2020-03-12 14:31:39,001521,C,0.01,0.15,0.84,0.00,0.00,0.00
2020-03-12 14:34:01,001522,A,0.51,0.12,0.06,0.01,0.00,0.30
2020-03-12 14:37:05,001523,N,0.05,0.01,0.01,0.01,0.01,0.91
2020-03-12 14:42:04,001524,C,0.00,0.01,0.94,0.04,0.00,0.00
2020-03-12 14:56:14,001525,C,0.06,0.31,0.63,0.00,0.00,0.00
2020-03-12 15:29:45,001526,C,0.00,0.21,0.73,0.06,0.00,0.00
2020-03-12 15:35:18,001527,B,0.01,0.94,0.06,0.00,0.00,0.00
2020-03-12 15:35:25,001528,B,0.02,0.65,0.29,0.03,0.00,0.00
2020-03-12 16:10:18,001529,N,0.09,0.09,0.06,0.05,0.02,0.70
2020-03-12 16:10:21,001530,N,0.02,0.01,0.35,0.16,0.06,0.39
2020-03-12 16:10:25,001531,B,0.02,0.70,0.23,0.05,0.00,0.00
2020-03-12 16:19:02,001532,B,0.15,0.41,0.36,0.02,0.00,0.06
2020-03-12 16:27:36,001533,A,0.84,0.12,0.03,0.00,0.00,0.00
2020-03-12 16:43:05,001534,A,0.57,0.32,0.04,0.00,0.00,0.07
2020-03-12 17:16:36,001535,A,0.51,0.31,0.17,0.00,0.00,0.00
2020-03-12 17:27:25,001536,A,0.85,0.13,0.02,0.00,0.00,0.00
2020-03-12 17:27:58,001537,N,0.36,0.04,0.03,0.00,0.00,0.56
2020-03-12 17:28:53,001538,C,0.00,0.10,0.89,0.01,0.00,0.00
2020-03-12 17:32:45,001539,A,1.00,0.00,0.00,0.00,0.00,0.00
2020-03-12 17:33:00,001540,A,0.60,0.36,0.03,0.00,0.00,0.01
2020-03-12 17:43:17,001541,C,0.00,0.06,0.88,0.05,0.00,0.00
2020-03-12 17:44:57,001542,B,0.32,0.55,0.12,0.00,0.00,0.00
2020-03-12 17:45:01,001543,B,0.31,0.59,0.07,0.00,0.00,0.03
2020-03-12 17:45:04,001544,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-12 17:46:11,001545,B,0.25,0.48,0.21,0.02,0.00,0.04
2020-03-12 17:50:42,001546,C,0.00,0.11,0.66,0.22,0.00,0.00
2020-03-12 17:53:09,001547,D,0.00,0.00,0.26,0.73,0.01,0.00
2020-03-12 17:53:22,001548,A,0.66,0.32,0.01,0.00,0.00,0.01
2020-03-12 17:57:22,001549,D,0.00,0.00,0.24,0.76,0.00,0.00
2020-03-12 17:57:29,001550,B,0.05,0.66,0.27,0.01,0.00,0.00
2020-03-12 17:57:48,001551,C,0.00,0.02,0.98,0.00,0.00,0.00
2020-03-12 17:58:02,001552,B,0.37,0.44,0.16,0.01,0.00,0.01
2020-03-12 17:58:10,001553,A,0.52,0.23,0.03,0.01,0.01,0.21
2020-03-12 17:58:53,001554,B,0.07,0.62,0.23,0.07,0.01,0.01
2020-03-12 17:59:11,001555,C,0.13,0.40,0.45,0.02,0.00,0.01
2020-03-12 17:59:14,001556,B,0.08,0.89,0.03,0.00,0.00,0.00
2020-03-12 17:59:17,001557,B,0.03,0.72,0.11,0.13,0.00,0.01
2020-03-12 17:59:31,001558,A,0.91,0.07,0.01,0.00,0.00,0.00
2020-03-12 18:00:01,001559,A,0.84,0.13,0.03,0.00,0.00,0.00
2020-03-12 18:00:33,001560,D,0.00,0.00,0.31,0.69,0.00,0.00
2020-03-12 18:03:38,001561,A,0.49,0.46,0.05,0.01,0.00,0.00
2020-03-12 18:04:19,001562,B,0.00,0.73,0.24,0.03,0.00,0.00
2020-03-12 18:04:22,001563,B,0.00,0.80,0.19,0.01,0.00,0.00
2020-03-12 18:05:07,001564,C,0.00,0.46,0.48,0.06,0.00,0.00
2020-03-12 18:05:14,001565,C,0.03,0.19,0.63,0.15,0.01,0.00
2020-03-12 18:05:17,001566,C,0.02,0.42,0.53,0.02,0.00,0.00
2020-03-12 18:06:04,001567,B,0.04,0.77,0.18,0.01,0.00,0.01
2020-03-12 18:06:07,001568,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-12 18:06:14,001569,B,0.38,0.57,0.05,0.00,0.00,0.00
2020-03-12 18:07:24,001570,A,0.84,0.16,0.00,0.00,0.00,0.00
2020-03-12 18:07:32,001571,A,0.92,0.07,0.00,0.00,0.00,0.00
2020-03-12 18:07:35,001572,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-12 18:08:29,001573,C,0.11,0.14,0.64,0.09,0.02,0.00
2020-03-12 18:08:33,001574,C,0.01,0.02,0.48,0.47,0.02,0.00
2020-03-12 18:09:14,001575,B,0.04,0.87,0.05,0.04,0.00,0.00
2020-03-12 18:09:21,001576,A,0.84,0.09,0.05,0.01,0.00,0.01
2020-03-12 18:09:35,001577,A,0.80,0.20,0.00,0.00,0.00,0.00
2020-03-12 18:11:09,001578,A,0.43,0.32,0.15,0.08,0.01,0.01
2020-03-12 18:11:20,001579,B,0.23,0.52,0.24,0.01,0.00,0.00
2020-03-12 18:12:31,001580,C,0.00,0.39,0.46,0.14,0.00,0.00
2020-03-12 18:12:40,001581,B,0.23,0.65,0.09,0.03,0.00,0.00
2020-03-12 18:12:45,001582,A,0.71,0.27,0.01,0.00,0.00,0.00
2020-03-12 18:13:08,001583,A,0.78,0.18,0.01,0.00,0.01,0.01
2020-03-12 18:15:40,001584,A,0.94,0.03,0.01,0.00,0.00,0.02
2020-03-12 18:17:39,001585,B,0.03,0.87,0.09,0.02,0.00,0.00
2020-03-12 18:18:29,001586,A,0.98,0.02,0.00,0.00,0.00,0.00
2020-03-12 18:18:36,001587,A,0.87,0.00,0.00,0.01,0.00,0.12
2020-03-12 18:21:53,001588,A,0.98,0.00,0.00,0.00,0.00,0.01
2020-03-12 18:22:18,001589,A,0.96,0.04,0.00,0.00,0.00,0.00
2020-03-12 18:32:07,001590,B,0.16,0.57,0.25,0.02,0.00,0.00
2020-03-12 18:32:12,001591,A,0.91,0.08,0.01,0.00,0.00,0.00
2020-03-12 18:32:51,001592,C,0.01,0.19,0.65,0.15,0.00,0.00
2020-03-12 18:32:58,001593,C,0.02,0.24,0.57,0.16,0.00,0.00
2020-03-12 18:34:04,001594,B,0.01,0.90,0.08,0.01,0.00,0.00
2020-03-12 18:37:56,001595,C,0.00,0.05,0.94,0.01,0.00,0.00
2020-03-12 18:38:17,001596,D,0.04,0.08,0.21,0.63,0.04,0.00
2020-03-12 18:38:28,001597,B,0.08,0.52,0.35,0.04,0.00,0.00
2020-03-12 18:38:32,001598,A,0.56,0.29,0.12,0.01,0.00,0.01
2020-03-12 18:40:03,001599,A,0.58,0.33,0.04,0.03,0.01,0.01
2020-03-12 18:44:48,001600,B,0.28,0.67,0.04,0.00,0.00,0.00
2020-03-12 18:46:09,001601,B,0.10,0.79,0.11,0.00,0.00,0.00
2020-03-12 18:46:45,001602,B,0.33,0.57,0.10,0.00,0.00,0.00
2020-03-12 18:46:49,001603,N,0.01,0.00,0.00,0.00,0.01,0.98
2020-03-12 18:46:55,001604,A,0.91,0.09,0.00,0.00,0.00,0.00
2020-03-12 18:47:23,001605,B,0.01,0.97,0.02,0.00,0.00,0.00
2020-03-12 18:47:43,001606,B,0.15,0.72,0.12,0.01,0.00,0.01
2020-03-12 18:51:32,001607,C,0.01,0.31,0.67,0.01,0.00,0.00
2020-03-12 18:54:22,001608,B,0.34,0.45,0.15,0.03,0.02,0.01
2020-03-12 19:04:05,001609,N,0.02,0.01,0.04,0.05,0.21,0.68
2020-03-12 19:10:09,001610,C,0.01,0.01,0.93,0.05,0.00,0.00
2020-03-12 19:10:12,001611,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 19:10:57,001612,A,0.58,0.38,0.01,0.00,0.00,0.02
2020-03-12 19:13:40,001613,A,0.94,0.03,0.02,0.00,0.01,0.00
2020-03-12 19:22:40,001614,B,0.21,0.57,0.18,0.03,0.00,0.00
2020-03-12 19:24:58,001615,B,0.00,0.93,0.07,0.00,0.00,0.00
2020-03-12 19:25:31,001616,C,0.00,0.00,0.54,0.45,0.00,0.00
2020-03-12 19:35:12,001617,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 19:35:53,001618,C,0.00,0.10,0.88,0.02,0.00,0.00
2020-03-12 19:36:28,001619,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 19:36:31,001620,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 19:41:39,001621,A,0.98,0.00,0.00,0.00,0.00,0.01
2020-03-12 19:41:43,001622,A,0.85,0.00,0.00,0.00,0.00,0.15
2020-03-12 19:45:52,001623,A,0.58,0.27,0.15,0.00,0.00,0.00
2020-03-12 19:46:31,001624,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 19:46:43,001625,C,0.00,0.00,0.76,0.21,0.02,0.02
2020-03-12 19:55:27,001626,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 19:55:30,001627,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 19:55:33,001628,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 20:01:27,001631,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 20:04:42,001632,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 07:03:41,001634,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 07:34:32,001635,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 07:34:37,001636,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 07:48:37,001637,A,0.50,0.46,0.03,0.00,0.00,0.00
2020-03-13 07:58:11,001638,B,0.04,0.94,0.03,0.00,0.00,0.00
2020-03-13 07:58:15,001639,B,0.18,0.79,0.02,0.00,0.00,0.00
2020-03-13 08:09:20,001640,A,0.76,0.24,0.00,0.00,0.00,0.00
2020-03-13 08:09:49,001641,B,0.42,0.55,0.03,0.00,0.00,0.00
2020-03-13 08:16:09,001642,B,0.34,0.63,0.02,0.00,0.00,0.00
2020-03-13 08:16:13,001643,A,0.97,0.02,0.00,0.00,0.00,0.00
2020-03-13 08:16:17,001644,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 08:16:20,001645,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 08:25:55,001646,A,0.89,0.05,0.00,0.00,0.01,0.04
2020-03-13 08:33:37,001647,A,0.89,0.09,0.02,0.00,0.00,0.00
2020-03-13 08:35:36,001648,C,0.00,0.00,0.99,0.00,0.00,0.00
2020-03-13 08:36:18,001649,B,0.10,0.67,0.23,0.00,0.00,0.00
2020-03-13 08:36:22,001650,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 08:44:59,001651,B,0.25,0.38,0.32,0.03,0.02,0.00
2020-03-13 08:45:14,001652,A,0.78,0.19,0.03,0.00,0.00,0.00
2020-03-13 08:48:09,001653,C,0.00,0.08,0.90,0.02,0.00,0.00
2020-03-13 08:48:26,001654,C,0.00,0.01,0.99,0.00,0.00,0.00
2020-03-13 09:09:45,001655,B,0.10,0.84,0.07,0.00,0.00,0.00
2020-03-13 09:11:26,001656,B,0.15,0.80,0.04,0.00,0.00,0.01
2020-03-13 09:11:29,001657,N,0.04,0.00,0.00,0.00,0.00,0.96
2020-03-13 09:23:30,001658,A,0.47,0.43,0.09,0.00,0.00,0.00
2020-03-13 09:32:20,001659,C,0.00,0.06,0.94,0.00,0.00,0.00
2020-03-13 09:45:14,001660,A,0.96,0.04,0.00,0.00,0.00,0.00
2020-03-13 09:45:29,001661,B,0.39,0.54,0.07,0.00,0.00,0.00
2020-03-13 09:55:05,001662,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-13 09:55:09,001663,N,0.05,0.00,0.00,0.00,0.00,0.95
2020-03-13 09:55:13,001664,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 09:55:16,001665,N,0.00,0.00,0.00,0.00,0.00,0.99
